Serial no,R,G,B,40-70比例%,70-120比例%,325比例%,砂粉產地,樹酯品牌,樹酯比例%,色粉1,色粉1比例%(樹酯),色粉2,色粉2比例%(樹酯),色粉3,色粉3比例%(樹酯),偶聯劑%(樹酯),促進劑%(樹酯),固化劑%(樹酯),color
391532 河源5%白 0.1%黑,109,110,115,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,74,77,82,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,108,109,114,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,108,109,114,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,110,111,113,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源5%白 0.1%黑,100,101,106,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,73,76,81,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,117,121,124,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源5%白 0.1%黑,102,105,110,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,114,117,122,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,104,107,112,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,102,103,108,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,100,103,108,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,110,113,118,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,93,96,101,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,96,95,103,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源5%白 0.1%黑,86,89,94,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,96,101,105,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源5%白 0.1%黑,94,97,102,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,106,107,111,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源5%白 0.1%黑,94,97,102,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,102,103,108,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,104,105,109,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源5%白 0.1%黑,102,105,110,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,103,104,109,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,107,108,113,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白 0.1%黑,90,91,96,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源5%白,233,234,229,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,230,230,228,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,233,228,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,230,230,228,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,234,234,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,229,229,227,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,228,228,228,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,235,234,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,229,229,227,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,231,231,229,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,231,232,227,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,231,232,227,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,233,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,234,234,236,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Cyan
391532 河源5%白,231,231,229,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,233,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,234,234,234,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,231,231,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,231,231,229,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,230,230,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,233,228,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,230,230,228,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,234,234,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,231,231,229,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,231,231,229,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,231,231,229,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,230,230,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,234,234,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,234,235,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,233,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,231,231,229,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,231,231,229,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,231,231,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,231,231,229,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,234,234,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,233,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,233,233,233,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,233,233,233,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,232,232,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,233,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,233,233,233,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,231,231,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,232,232,232,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,233,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,233,234,229,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,232,232,230,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,230,230,228,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,233,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,White
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源5%白,233,233,231,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,5,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源6%白 0.1%黑,98,99,104,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,104,107,112,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,100,103,108,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,95,98,105,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源6%白 0.1%黑,102,103,107,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源6%白 0.1%黑,109,112,117,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,104,104,112,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源6%白 0.1%黑,105,106,111,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,102,105,110,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,109,112,117,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,96,99,104,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,106,109,114,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,117,116,122,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源6%白 0.1%黑,107,110,115,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,96,99,104,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,105,106,111,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,112,115,120,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,101,104,109,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,107,110,115,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,111,114,119,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,103,106,111,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,99,100,105,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,107,110,115,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,105,106,111,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,110,113,118,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,91,94,99,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,118,119,124,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,105,108,113,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,102,105,112,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源6%白 0.1%黑,115,116,121,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,70,71,76,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,113,114,119,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,98,98,106,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源6%白 0.1%黑,106,107,112,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,105,108,113,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,92,95,100,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,82,85,90,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,84,87,92,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,106,109,114,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,107,110,115,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,114,115,120,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,103,107,110,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源6%白 0.1%黑,119,120,125,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,107,110,115,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,64,64,72,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源6%白 0.1%黑,96,97,101,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源6%白 0.1%黑,87,88,93,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,100,103,108,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,103,106,111,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,114,115,120,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,109,112,119,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源6%白 0.1%黑,112,111,117,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源6%白 0.1%黑,116,117,122,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源6%白 0.1%黑,109,110,115,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,6,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
