Serial no,R,G,B,40-70比例%,70-120比例%,325比例%,砂粉產地,樹酯比例%,色粉種類,色粉比例%(樹酯),偶聯劑%(樹酯),促進劑%(樹酯),固化劑%(樹酯),顏色
391532 河源6%白,207,205,192,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Yellow
391532 河源6%白,206,207,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Green
391532 河源6%白,206,204,191,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Yellow
391532 河源6%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Yellow
391532 河源6%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Yellow
391532 河源6%白,204,205,191,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Green
391532 河源6%白,205,205,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Green
391532 河源6%白,205,203,190,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Yellow
391532 河源6%白,205,203,190,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Yellow
391532 河源6%白,204,205,191,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Green
391532 河源6%白,210,208,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Yellow
391532 河源6%白,205,203,191,39,15,32,河源,16,鈦白粉(佔樹酯比例),6,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,198,200,189,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,208,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,208,206,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,206,197,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,205,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,206,207,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,208,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,204,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,211,209,197,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,211,208,199,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,208,206,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,209,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,211,209,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,205,205,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,208,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,209,206,197,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,198,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,208,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,200,197,188,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,211,211,199,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,208,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,202,199,190,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,211,209,197,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,206,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,206,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,207,205,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,209,209,197,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,208,208,198,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,205,202,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,208,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,211,209,197,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,208,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,196,198,187,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,203,203,191,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,210,208,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,211,209,197,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,205,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,194,194,182,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,208,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,192,189,180,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,206,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,206,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,208,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,203,201,188,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,212,210,198,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,211,209,197,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,205,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,200,202,191,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,206,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,208,209,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,206,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,210,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,208,208,196,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,210,208,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,207,208,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,206,206,194,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,205,205,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,207,209,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,207,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,209,207,195,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Yellow
391532 河源7%白,203,203,193,39,15,32,河源,16,鈦白粉(佔樹酯比例),7,1.2,0.16,0.53,Green
104432 河源0%白,167,165,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,163,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,163,162,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,163,160,141,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,168,165,146,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Red
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,162,159,140,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,163,162,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Red
104432 河源0%白,166,165,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,161,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,169,168,148,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,163,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Red
104432 河源0%白,168,165,146,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,164,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,163,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,163,162,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,161,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,165,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,163,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,166,146,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,163,160,141,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,165,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,165,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,163,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,161,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,162,161,141,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,166,146,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,169,166,147,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,168,165,146,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,163,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,161,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,163,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,165,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,163,160,141,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,147,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,162,161,141,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,166,146,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,147,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,165,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,164,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,165,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,163,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,161,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,168,165,146,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,164,163,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,164,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,163,160,141,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,163,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,163,162,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,168,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Red
104432 河源0%白,166,165,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,163,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,168,166,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,163,162,142,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,164,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,162,143,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,164,146,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,168,165,146,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,167,164,145,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,164,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,165,164,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源0%白,168,162,146,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Red
104432 河源0%白,166,163,144,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),0,1.2,0.16,0.53,Yellow
104432 河源1%白,191,192,176,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
104432 河源1%白,193,191,176,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
104432 河源1%白,191,192,176,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
104432 河源1%白,193,191,176,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
104432 河源1%白,195,192,177,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
104432 河源1%白,194,192,177,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
104432 河源1%白,190,191,175,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
104432 河源1%白,194,192,177,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
104432 河源1%白,191,192,176,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Green
104432 河源1%白,195,191,179,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
104432 河源1%白,196,194,179,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
104432 河源1%白,193,191,176,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
104432 河源1%白,195,192,177,10,44,32,河源,13.8,鈦白粉(佔樹酯比例),1,1.2,0.16,0.53,Yellow
